Date Time RTD Vsamp
2020-02-24 17:23:25.945632 1106.42076 0.00193382
2020-02-24 17:23:25.988634 1106.42076 0.00193382
2020-02-24 17:23:26.033637 1106.42002 0.00193382
2020-02-24 17:23:26.074639 1106.42083 0.00193382
2020-02-24 17:23:26.107641 1106.42017 0.00193382
2020-02-24 17:23:26.144643 1106.42032 0.00193382
2020-02-24 17:23:26.185646 1106.42024 0.00193382
2020-02-24 17:23:26.230648 1106.42002 0.00193382
2020-02-24 17:23:26.275651 1106.41818 0.00193382
2020-02-24 17:23:26.310653 1106.41825 0.00193382
2020-02-24 17:23:26.345655 1106.41818 0.00193382
2020-02-24 17:23:26.379657 1106.41781 0.00193382
2020-02-24 17:23:26.422659 1106.41634 0.00193382
2020-02-24 17:23:26.469662 1106.41582 0.00193382
2020-02-24 17:23:26.511664 1106.41435 0.00193382
2020-02-24 17:23:26.544666 1106.41553 0.00193382
2020-02-24 17:23:26.578668 1106.41553 0.00193382
2020-02-24 17:23:26.623671 1106.41508 0.00193382
2020-02-24 17:23:26.670673 1106.4153 0.00193382
2020-02-24 17:23:26.716676 1106.41641 0.00193382
2020-02-24 17:23:26.753678 1106.41648 0.00193382
2020-02-24 17:23:26.785680 1106.41685 0.00193382
2020-02-24 17:23:26.814681 1106.41744 0.00193382
2020-02-24 17:23:26.859684 1106.4181 0.00193382
2020-02-24 17:23:26.904687 1106.41862 0.00193382
2020-02-24 17:23:26.935688 1106.41715 0.00193382
2020-02-24 17:23:26.961690 1106.41781 0.00193382
2020-02-24 17:23:27.009693 1106.41781 0.00193382
2020-02-24 17:23:27.038694 1106.41737 0.00193382
2020-02-24 17:23:27.070696 1106.41464 0.00193382
2020-02-24 17:23:27.115699 1106.41538 0.00193382
2020-02-24 17:23:27.161701 1106.41427 0.00193382
2020-02-24 17:23:27.197703 1106.41523 0.00193382
2020-02-24 17:23:27.232705 1106.41589 0.00193382
2020-02-24 17:23:27.263707 1106.41265 0.00193382
2020-02-24 17:23:27.306710 1106.4128 0.00193382
2020-02-24 17:23:27.351712 1106.41398 0.00193382
2020-02-24 17:23:27.392715 1106.41169 0.00193382
2020-02-24 17:23:27.441717 1106.41214 0.00193382
2020-02-24 17:23:27.470719 1106.41066 0.00193382
2020-02-24 17:23:27.502721 1106.41007 0.00193382
2020-02-24 17:23:27.546723 1106.41066 0.00193382
2020-02-24 17:23:27.593726 1106.41103 0.00193382
2020-02-24 17:23:27.647729 1106.41155 0.00193382
2020-02-24 17:23:27.685731 1106.41015 0.00193382
2020-02-24 17:23:27.728734 1106.41044 0.00193382
2020-02-24 17:23:27.773736 1106.41287 0.00193382
2020-02-24 17:23:27.813739 1106.40948 0.00193382
2020-02-24 17:23:27.847741 1106.41022 0.00193382
2020-02-24 17:23:27.882743 1106.41029 0.00193382
2020-02-24 17:23:27.925745 1106.40963 0.00193382
2020-02-24 17:23:27.970748 1106.41029 0.00193382
2020-02-24 17:23:28.016750 1106.40889 0.00193382
2020-02-24 17:23:28.052752 1106.40764 0.00193382
2020-02-24 17:23:28.075754 1106.4086 0.00193382
2020-02-24 17:23:28.114756 1106.40897 0.00193382
2020-02-24 17:23:28.157758 1106.4069 0.00193382
2020-02-24 17:23:28.202761 1106.40779 0.00193382
2020-02-24 17:23:28.243763 1106.40786 0.00193382
2020-02-24 17:23:28.276765 1106.40786 0.00193382
2020-02-24 17:23:28.315767 1106.40801 0.00193382
2020-02-24 17:23:28.355770 1106.40779 0.00193382
2020-02-24 17:23:28.402772 1106.40587 0.00193382
2020-02-24 17:23:28.430774 1106.4069 0.00193382
2020-02-24 17:23:28.463776 1106.40683 0.00193382
2020-02-24 17:23:28.507778 1106.40793 0.00193382
2020-02-24 17:23:28.551781 1106.40845 0.00193382
2020-02-24 17:23:28.597783 1106.40676 0.00193382
2020-02-24 17:23:28.643786 1106.4058 0.00193382
2020-02-24 17:23:28.674788 1106.40676 0.00193382
2020-02-24 17:23:28.701789 1106.40565 0.00193382
2020-02-24 17:23:28.749792 1106.40513 0.00193382
2020-02-24 17:23:28.778794 1106.40513 0.00193382
2020-02-24 17:23:28.811796 1106.40307 0.00193382
2020-02-24 17:23:28.854798 1106.40477 0.00193382
2020-02-24 17:23:28.897801 1106.4044 0.00193382
2020-02-24 17:23:28.922802 1106.40558 0.00193382
2020-02-24 17:23:28.956804 1106.40565 0.00193382
2020-02-24 17:23:29.000807 1106.40536 0.00193382
2020-02-24 17:23:29.047809 1106.40521 0.00193382
2020-02-24 17:23:29.093812 1106.4058 0.00193382
2020-02-24 17:23:29.123814 1106.40484 0.00193382
2020-02-24 17:23:29.149815 1106.40395 0.00193382
2020-02-24 17:23:29.198818 1106.40373 0.00193382
2020-02-24 17:23:29.227820 1106.40263 0.00193382
2020-02-24 17:23:29.259821 1106.40432 0.00193382
2020-02-24 17:23:29.303824 1106.40388 0.00193382
2020-02-24 17:23:29.350827 1106.40278 0.00193382
2020-02-24 17:23:29.385829 1106.40248 0.00193382
2020-02-24 17:23:29.421831 1106.40189 0.00193382
2020-02-24 17:23:29.453832 1106.40211 0.00193382
2020-02-24 17:23:29.496835 1106.40197 0.00193382
2020-02-24 17:23:29.526837 1106.40123 0.00193382
2020-02-24 17:23:29.557838 1106.39828 0.00193382
2020-02-24 17:23:29.598841 1106.39887 0.00193382
2020-02-24 17:23:29.647844 1106.39888 0.00193382
2020-02-24 17:23:29.676845 1106.39859 0.00193382
2020-02-24 17:23:29.708847 1106.39831 0.00193382
2020-02-24 17:23:29.752850 1106.39987 0.00193382
2020-02-24 17:23:29.799852 1106.39922 0.00193382
2020-02-24 17:23:29.824854 1106.40092 0.00193382
2020-02-24 17:23:29.858856 1106.40093 0.00193382
2020-02-24 17:23:29.903858 1106.39976 0.00193382
2020-02-24 17:23:29.949861 1106.40013 0.00193382
2020-02-24 17:23:29.980863 1106.39946 0.00193382
2020-02-24 17:23:30.012864 1106.39755 0.00193382
2020-02-24 17:23:30.051867 1106.39858 0.00193382
2020-02-24 17:23:30.100869 1106.39858 0.00193382
2020-02-24 17:23:30.147872 1106.3991 0.00193382
2020-02-24 17:23:30.194875 1106.39998 0.00193382
2020-02-24 17:23:30.240877 1106.39954 0.00193382
2020-02-24 17:23:30.276880 1106.40005 0.00193382
2020-02-24 17:23:30.310881 1106.40057 0.00193382
2020-02-24 17:23:30.342883 1106.39969 0.00193382
2020-02-24 17:23:30.385886 1106.39762 0.00193382
2020-02-24 17:23:30.430888 1106.39777 0.00193382
2020-02-24 17:23:30.470891 1106.39858 0.00193382
2020-02-24 17:23:30.504893 1106.39799 0.00193382
2020-02-24 17:23:30.541895 1106.39814 0.00193382
2020-02-24 17:23:30.582897 1106.39829 0.00193382
2020-02-24 17:23:30.612899 1106.39747 0.00193382
2020-02-24 17:23:30.644901 1106.39843 0.00193382
2020-02-24 17:23:30.688903 1106.39497 0.00193382
2020-02-24 17:23:30.733906 1106.39401 0.00193382
2020-02-24 17:23:30.775908 1106.39445 0.00193382
2020-02-24 17:23:30.820911 1106.39401 0.00193382
2020-02-24 17:23:30.867913 1106.39571 0.00193382
2020-02-24 17:23:30.908916 1106.39622 0.00193382
2020-02-24 17:23:30.957918 1106.39666 0.00193382
2020-02-24 17:23:30.986920 1106.39762 0.00193382
2020-02-24 17:23:31.019922 1106.39851 0.00193382
2020-02-24 17:23:31.062924 1106.39681 0.00193382
2020-02-24 17:23:31.105927 1106.39548 0.00193382
2020-02-24 17:23:31.150930 1106.39519 0.00193382
2020-02-24 17:23:31.194932 1106.39416 0.00193382
2020-02-24 17:23:31.240935 1106.3949 0.00193382
2020-02-24 17:23:31.289937 1106.3946 0.00193382
2020-02-24 17:23:31.333940 1106.39497 0.00193382
2020-02-24 17:23:31.367942 1106.39497 0.00193382
2020-02-24 17:23:31.402944 1106.39563 0.00193382
2020-02-24 17:23:31.445946 1106.39666 0.00193382
2020-02-24 17:23:31.492949 1106.39747 0.00193382
2020-02-24 17:23:31.538952 1106.39762 0.00193382
2020-02-24 17:23:31.574954 1106.39578 0.00193382
2020-02-24 17:23:31.597955 1106.39593 0.00193382
2020-02-24 17:23:31.640958 1106.3949 0.00193382
2020-02-24 17:23:31.682960 1106.39327 0.00193382
2020-02-24 17:23:31.724962 1106.39268 0.00193382
2020-02-24 17:23:31.763965 1106.39151 0.00193382
2020-02-24 17:23:31.815968 1106.39224 0.00193382
2020-02-24 17:23:31.865970 1106.39416 0.00193382
2020-02-24 17:23:31.913973 1106.39526 0.00193382
2020-02-24 17:23:31.964976 1106.3963 0.00193382
2020-02-24 17:23:32.013979 1106.39652 0.00193382
2020-02-24 17:23:32.045981 1106.39584 0.00193382
2020-02-24 17:23:32.075982 1106.39516 0.00193382
2020-02-24 17:23:32.120985 1106.3953 0.00193382
2020-02-24 17:23:32.167988 1106.39491 0.00193382
2020-02-24 17:23:32.209990 1106.39393 0.00193382
2020-02-24 17:23:32.259993 1106.39186 0.00193382
2020-02-24 17:23:32.306996 1106.39288 0.00193382
2020-02-24 17:23:32.354998 1106.392 0.00193382
2020-02-24 17:23:32.401001 1106.39126 0.00193382
2020-02-24 17:23:32.447004 1106.39148 0.00193382
2020-02-24 17:23:32.492006 1106.39038 0.00193382
2020-02-24 17:23:32.523008 1106.39133 0.00193382
2020-02-24 17:23:32.555010 1106.38971 0.00193382
2020-02-24 17:23:32.598012 1106.38979 0.00193382
2020-02-24 17:23:32.637015 1106.38853 0.00193382
2020-02-24 17:23:32.670016 1106.38898 0.00193382
2020-02-24 17:23:32.703018 1106.38772 0.00193382
2020-02-24 17:23:32.746021 1106.38787 0.00193382
2020-02-24 17:23:32.790023 1106.38691 0.00193382
2020-02-24 17:23:32.838026 1106.38839 0.00193382
2020-02-24 17:23:32.873028 1106.38802 0.00193382
2020-02-24 17:23:32.904030 1106.38728 0.00193382
2020-02-24 17:23:32.936032 1106.3875 0.00193382
2020-02-24 17:23:32.978034 1106.38816 0.00193382
2020-02-24 17:23:33.021036 1106.39008 0.00193382
2020-02-24 17:23:33.062039 1106.38971 0.00193382
2020-02-24 17:23:33.113042 1106.39097 0.00193382
2020-02-24 17:23:33.142043 1106.3906 0.00193382
2020-02-24 17:23:33.175045 1106.39015 0.00193382
2020-02-24 17:23:33.218048 1106.38949 0.00193382
2020-02-24 17:23:33.265050 1106.38816 0.00193382
2020-02-24 17:23:33.311053 1106.38735 0.00193382
2020-02-24 17:23:33.357056 1106.38529 0.00193382
2020-02-24 17:23:33.404058 1106.3822 0.00193382
2020-02-24 17:23:33.449061 1106.38102 0.00193382
2020-02-24 17:23:33.490063 1106.38116 0.00193382
2020-02-24 17:23:33.525065 1106.38035 0.00193382
2020-02-24 17:23:33.558067 1106.38153 0.00193382
2020-02-24 17:23:33.604070 1106.38323 0.00193382
2020-02-24 17:23:33.650072 1106.38323 0.00193382
2020-02-24 17:23:33.681074 1106.38293 0.00193382
2020-02-24 17:23:33.712076 1106.38249 0.00193382
2020-02-24 17:23:33.757079 1106.38264 0.00193382
2020-02-24 17:23:33.800081 1106.38183 0.00193382
2020-02-24 17:23:33.843083 1106.37984 0.00193382
2020-02-24 17:23:33.888086 1106.37991 0.00193382
2020-02-24 17:23:33.929088 1106.37836 0.00193382
2020-02-24 17:23:33.978091 1106.37858 0.00193382
2020-02-24 17:23:34.007093 1106.37895 0.00193382
2020-02-24 17:23:34.040095 1106.37976 0.00193382
2020-02-24 17:23:34.084097 1106.38124 0.00193382
2020-02-24 17:23:34.128100 1106.38286 0.00193382
2020-02-24 17:23:34.171102 1106.38271 0.00193382
2020-02-24 17:23:34.216105 1106.38264 0.00193382
2020-02-24 17:23:34.262107 1106.38278 0.00193382
2020-02-24 17:23:34.292109 1106.3833 0.00193382
2020-02-24 17:23:34.324111 1106.38308 0.00193382
2020-02-24 17:23:34.362113 1106.38227 0.00193382
2020-02-24 17:23:34.413116 1106.38102 0.00193382
2020-02-24 17:23:34.459119 1106.3791 0.00193382
2020-02-24 17:23:34.505121 1106.38057 0.00193382
2020-02-24 17:23:34.550124 1106.37969 0.00193382
2020-02-24 17:23:34.576125 1106.38072 0.00193382
2020-02-24 17:23:34.611127 1106.37932 0.00193382
2020-02-24 17:23:34.653130 1106.38072 0.00193382
2020-02-24 17:23:34.699132 1106.3819 0.00193382
2020-02-24 17:23:34.745135 1106.38183 0.00193382
2020-02-24 17:23:34.787137 1106.38271 0.00193382
2020-02-24 17:23:34.819139 1106.38323 0.00193382
2020-02-24 17:23:34.857142 1106.38256 0.00193382
2020-02-24 17:23:34.899144 1106.38212 0.00193382
2020-02-24 17:23:34.943146 1106.38021 0.00193382
2020-02-24 17:23:34.972148 1106.38116 0.00193382
2020-02-24 17:23:35.005150 1106.38109 0.00193382
2020-02-24 17:23:35.050153 1106.37873 0.00193382
2020-02-24 17:23:35.093155 1106.37623 0.00193382
2020-02-24 17:23:35.138158 1106.37497 0.00193382
2020-02-24 17:23:35.185160 1106.37446 0.00193382
2020-02-24 17:23:35.214162 1106.37438 0.00193382
2020-02-24 17:23:35.241163 1106.3735 0.00193382
2020-02-24 17:23:35.290166 1106.37402 0.00193382
2020-02-24 17:23:35.319168 1106.37416 0.00193382
2020-02-24 17:23:35.350170 1106.37549 0.00193382
2020-02-24 17:23:35.395172 1106.37637 0.00193382
2020-02-24 17:23:35.441175 1106.37659 0.00193382
2020-02-24 17:23:35.467176 1106.37763 0.00193382
2020-02-24 17:23:35.501178 1106.37733 0.00193382
2020-02-24 17:23:35.544181 1106.37792 0.00193382
2020-02-24 17:23:35.573182 1106.37755 0.00193382
2020-02-24 17:23:35.604184 1106.37578 0.00193382
2020-02-24 17:23:35.647187 1106.37637 0.00193382
2020-02-24 17:23:35.688189 1106.37483 0.00193382
2020-02-24 17:23:35.721191 1106.37519 0.00193382
2020-02-24 17:23:35.758193 1106.37505 0.00193382
2020-02-24 17:23:35.801195 1106.37527 0.00193382
2020-02-24 17:23:35.831197 1106.37512 0.00193382
2020-02-24 17:23:35.862199 1106.376 0.00193382
2020-02-24 17:23:35.906202 1106.37527 0.00193382
2020-02-24 17:23:35.942204 1106.37409 0.00193382
2020-02-24 17:23:35.965205 1106.37357 0.00193382
2020-02-24 17:23:36.004207 1106.37254 0.00193382
2020-02-24 17:23:36.047210 1106.37188 0.00193382
2020-02-24 17:23:36.077211 1106.37092 0.00193382
2020-02-24 17:23:36.108213 1106.36834 0.00193382
2020-02-24 17:23:36.149215 1106.36937 0.00193382
2020-02-24 17:23:36.198218 1106.37026 0.00193382
2020-02-24 17:23:36.227220 1106.37048 0.00193382
2020-02-24 17:23:36.259222 1106.37151 0.00193382
2020-02-24 17:23:36.303224 1106.37173 0.00193382
2020-02-24 17:23:36.347227 1106.37254 0.00193382
2020-02-24 17:23:36.382229 1106.37173 0.00193382
2020-02-24 17:23:36.417231 1106.37269 0.00193382
2020-02-24 17:23:36.448233 1106.37033 0.00193382
2020-02-24 17:23:36.490235 1106.37026 0.00193382
2020-02-24 17:23:36.535237 1106.36959 0.00193382
2020-02-24 17:23:36.576240 1106.37048 0.00193382
2020-02-24 17:23:36.625243 1106.36945 0.00193382
2020-02-24 17:23:36.672245 1106.36856 0.00193382
2020-02-24 17:23:36.718248 1106.36886 0.00193382
2020-02-24 17:23:36.764251 1106.36856 0.00193382
2020-02-24 17:23:36.803253 1106.36812 0.00193382
2020-02-24 17:23:36.834255 1106.36694 0.00193382
2020-02-24 17:23:36.867256 1106.3676 0.00193382
2020-02-24 17:23:36.909259 1106.36694 0.00193382
2020-02-24 17:23:36.951261 1106.36937 0.00193382
2020-02-24 17:23:36.994264 1106.36878 0.00193382
2020-02-24 17:23:37.028266 1106.36908 0.00193382
2020-02-24 17:23:37.063268 1106.36922 0.00193382
2020-02-24 17:23:37.105270 1106.36841 0.00193382
2020-02-24 17:23:37.151273 1106.36967 0.00193382
2020-02-24 17:23:37.195275 1106.37203 0.00193382
2020-02-24 17:23:37.221277 1106.37136 0.00193382
2020-02-24 17:23:37.256279 1106.37099 0.00193382
2020-02-24 17:23:37.299281 1106.36952 0.00193382
2020-02-24 17:23:37.344284 1106.36922 0.00193382
2020-02-24 17:23:37.390286 1106.36959 0.00193382
2020-02-24 17:23:37.432289 1106.3662 0.00193382
2020-02-24 17:23:37.465291 1106.36385 0.00193382
2020-02-24 17:23:37.500293 1106.36488 0.00193382
2020-02-24 17:23:37.543295 1106.36399 0.00193382
2020-02-24 17:23:37.590298 1106.36429 0.00193382
2020-02-24 17:23:37.636300 1106.36466 0.00193382
2020-02-24 17:23:37.682303 1106.36362 0.00193382
2020-02-24 17:23:37.729306 1106.36525 0.00193382
2020-02-24 17:23:37.776308 1106.36569 0.00193382
2020-02-24 17:23:37.823311 1106.36738 0.00193382
2020-02-24 17:23:37.863313 1106.36473 0.00193382
2020-02-24 17:23:37.912316 1106.3648 0.00193382
2020-02-24 17:23:37.957319 1106.36812 0.00193382
2020-02-24 17:23:38.002321 1106.36981 0.00193382
2020-02-24 17:23:38.048324 1106.36738 0.00193382
2020-02-24 17:23:38.073325 1106.36724 0.00193382
2020-02-24 17:23:38.107327 1106.36812 0.00193382
2020-02-24 17:23:38.152330 1106.36856 0.00193382
2020-02-24 17:23:38.200333 1106.36547 0.00193382
2020-02-24 17:23:38.228334 1106.36348 0.00193382
2020-02-24 17:23:38.261336 1106.3623 0.00193382
2020-02-24 17:23:38.300338 1106.36193 0.00193382
2020-02-24 17:23:38.350341 1106.36259 0.00193382
2020-02-24 17:23:38.396344 1106.36252 0.00193382
2020-02-24 17:23:38.443347 1106.36215 0.00193382
2020-02-24 17:23:38.490349 1106.36274 0.00193382
2020-02-24 17:23:38.525351 1106.36186 0.00193382
2020-02-24 17:23:38.560353 1106.35987 0.00193382
2020-02-24 17:23:38.591355 1106.35891 0.00193382
2020-02-24 17:23:38.632357 1106.35802 0.00193382
2020-02-24 17:23:38.662359 1106.35751 0.00193382
2020-02-24 17:23:38.694361 1106.35758 0.00193382
2020-02-24 17:23:38.734363 1106.35758 0.00193382
2020-02-24 17:23:38.783366 1106.35611 0.00193382
2020-02-24 17:23:38.830369 1106.3578 0.00193382
2020-02-24 17:23:38.877371 1106.35736 0.00193382
2020-02-24 17:23:38.924374 1106.35854 0.00193382
2020-02-24 17:23:38.959376 1106.35935 0.00193382
2020-02-24 17:23:38.982377 1106.35883 0.00193382
2020-02-24 17:23:39.021380 1106.36053 0.00193382
2020-02-24 17:23:39.064382 1106.36149 0.00193382
2020-02-24 17:23:39.107385 1106.36104 0.00193382
2020-02-24 17:23:39.148387 1106.36038 0.00193382
2020-02-24 17:23:39.200390 1106.35987 0.00193382
2020-02-24 17:23:39.247393 1106.36016 0.00193382
2020-02-24 17:23:39.292395 1106.3595 0.00193382
2020-02-24 17:23:39.323397 1106.35855 0.00193382
2020-02-24 17:23:39.354399 1106.35766 0.00193382
2020-02-24 17:23:39.397401 1106.35811 0.00193382
2020-02-24 17:23:39.441404 1106.35715 0.00193382
2020-02-24 17:23:39.485406 1106.35693 0.00193382
2020-02-24 17:23:39.530409 1106.35568 0.00193382
2020-02-24 17:23:39.571411 1106.35619 0.00193382
2020-02-24 17:23:39.605413 1106.35575 0.00193382
2020-02-24 17:23:39.640415 1106.35575 0.00193382
2020-02-24 17:23:39.683418 1106.35634 0.00193382
2020-02-24 17:23:39.732420 1106.35427 0.00193382
2020-02-24 17:23:39.780423 1106.35457 0.00193382
2020-02-24 17:23:39.827426 1106.35405 0.00193382
2020-02-24 17:23:39.874428 1106.35479 0.00193382
2020-02-24 17:23:39.921431 1106.35671 0.00193382
2020-02-24 17:23:39.968434 1106.3573 0.00193382
2020-02-24 17:23:40.009436 1106.35789 0.00193382
2020-02-24 17:23:40.043438 1106.35663 0.00193382
2020-02-24 17:23:40.077440 1106.35715 0.00193382
2020-02-24 17:23:40.122443 1106.3573 0.00193382
2020-02-24 17:23:40.167445 1106.35472 0.00193382
2020-02-24 17:23:40.198447 1106.35501 0.00193382
2020-02-24 17:23:40.229449 1106.35472 0.00193382
2020-02-24 17:23:40.274451 1106.35442 0.00193382
2020-02-24 17:23:40.318454 1106.35442 0.00193382
2020-02-24 17:23:40.346455 1106.35509 0.00193382
2020-02-24 17:23:40.379457 1106.35346 0.00193382
2020-02-24 17:23:40.423460 1106.3531 0.00193382
2020-02-24 17:23:40.462462 1106.3517 0.00193382
2020-02-24 17:23:40.493464 1106.35088 0.00193382
2020-02-24 17:23:40.528466 1106.35015 0.00193382
2020-02-24 17:23:40.569468 1106.35096 0.00193382
2020-02-24 17:23:40.616471 1106.34919 0.00193382
2020-02-24 17:23:40.663474 1106.34801 0.00193382
2020-02-24 17:23:40.698476 1106.34742 0.00193382
2020-02-24 17:23:40.723477 1106.34639 0.00193382
2020-02-24 17:23:40.760479 1106.34867 0.00193382
2020-02-24 17:23:40.804482 1106.35 0.00193382
2020-02-24 17:23:40.850484 1106.34845 0.00193382
2020-02-24 17:23:40.892487 1106.34904 0.00193382
2020-02-24 17:23:40.941490 1106.34971 0.00193382
2020-02-24 17:23:40.971491 1106.34971 0.00193382
2020-02-24 17:23:41.002493 1106.35074 0.00193382
2020-02-24 17:23:41.045495 1106.35037 0.00193382
2020-02-24 17:23:41.092498 1106.35015 0.00193382
2020-02-24 17:23:41.118500 1106.35096 0.00193382
2020-02-24 17:23:41.153502 1106.35251 0.00193382
2020-02-24 17:23:41.196504 1106.35199 0.00193382
2020-02-24 17:23:41.243507 1106.35214 0.00193382
2020-02-24 17:23:41.290509 1106.35022 0.00193382
2020-02-24 17:23:41.332512 1106.34845 0.00193382
2020-02-24 17:23:41.381515 1106.34808 0.00193382
2020-02-24 17:23:41.426517 1106.34749 0.00193382
2020-02-24 17:23:41.471520 1106.34853 0.00193382
2020-02-24 17:23:41.516522 1106.34853 0.00193382
2020-02-24 17:23:41.543524 1106.34882 0.00193382
2020-02-24 17:23:41.576526 1106.34934 0.00193382
2020-02-24 17:23:41.622528 1106.34853 0.00193382
2020-02-24 17:23:41.670531 1106.34757 0.00193382
2020-02-24 17:23:41.719534 1106.34705 0.00193382
2020-02-24 17:23:41.762536 1106.34646 0.00193382
2020-02-24 17:23:41.813539 1106.34632 0.00193382
2020-02-24 17:23:41.859542 1106.34543 0.00193382
2020-02-24 17:23:41.904545 1106.34573 0.00193382
2020-02-24 17:23:41.936546 1106.34499 0.00193382
2020-02-24 17:23:41.967548 1106.34506 0.00193382
2020-02-24 17:23:42.012551 1106.34307 0.00193382
2020-02-24 17:23:42.055553 1106.34322 0.00193382
2020-02-24 17:23:42.100556 1106.34374 0.00193382
2020-02-24 17:23:42.146558 1106.34138 0.00193382
2020-02-24 17:23:42.187561 1106.34256 0.00193382
2020-02-24 17:23:42.236564 1106.34256 0.00193382
2020-02-24 17:23:42.281566 1106.34153 0.00193382
2020-02-24 17:23:42.311568 1106.34138 0.00193382
2020-02-24 17:23:42.344570 1106.34086 0.00193382
2020-02-24 17:23:42.386572 1106.34263 0.00193382
2020-02-24 17:23:42.433575 1106.34175 0.00193382
2020-02-24 17:23:42.476577 1106.34167 0.00193382
2020-02-24 17:23:42.521580 1106.34219 0.00193382
2020-02-24 17:23:42.550582 1106.34307 0.00193382
2020-02-24 17:23:42.582583 1106.34433 0.00193382
2020-02-24 17:23:42.621586 1106.3444 0.00193382
2020-02-24 17:23:42.670588 1106.34558 0.00193382
2020-02-24 17:23:42.699590 1106.34602 0.00193382
2020-02-24 17:23:42.731592 1106.34632 0.00193382
2020-02-24 17:23:42.775594 1106.34595 0.00193382
2020-02-24 17:23:42.822597 1106.34573 0.00193382
2020-02-24 17:23:42.867600 1106.34374 0.00193382
2020-02-24 17:23:42.913602 1106.34241 0.00193382
2020-02-24 17:23:42.959605 1106.33755 0.00193382
2020-02-24 17:23:43.005608 1106.33799 0.00193382
2020-02-24 17:23:43.035609 1106.33696 0.00193382
2020-02-24 17:23:43.062611 1106.33622 0.00193382
2020-02-24 17:23:43.110614 1106.33592 0.00193382
2020-02-24 17:23:43.156616 1106.33585 0.00193382
2020-02-24 17:23:43.202619 1106.33946 0.00193382
2020-02-24 17:23:43.231620 1106.34057 0.00193382
2020-02-24 17:23:43.263622 1106.33939 0.00193382
2020-02-24 17:23:43.307625 1106.33961 0.00193382
2020-02-24 17:23:43.351627 1106.3399 0.00193382
2020-02-24 17:23:43.394630 1106.34086 0.00193382
2020-02-24 17:23:43.437632 1106.33806 0.00193382
2020-02-24 17:23:43.477635 1106.3388 0.00193382
2020-02-24 17:23:43.532638 1106.33843 0.00193382
2020-02-24 17:23:43.579640 1106.33931 0.00193382
2020-02-24 17:23:43.629643 1106.33873 0.00193382
2020-02-24 17:23:43.677646 1106.33821 0.00193382
2020-02-24 17:23:43.714648 1106.33873 0.00193382
2020-02-24 17:23:43.745650 1106.33777 0.00193382
2020-02-24 17:23:43.775652 1106.33821 0.00193382
2020-02-24 17:23:43.818654 1106.33688 0.00193382
2020-02-24 17:23:43.864657 1106.33732 0.00193382
2020-02-24 17:23:43.906659 1106.33814 0.00193382
2020-02-24 17:23:43.939661 1106.33726 0.00193382
2020-02-24 17:23:43.976663 1106.33713 0.00193382
2020-02-24 17:23:44.017665 1106.33758 0.00193382
2020-02-24 17:23:44.062668 1106.33576 0.00193382
2020-02-24 17:23:44.108671 1106.33697 0.00193382
2020-02-24 17:23:44.146673 1106.33712 0.00193382
2020-02-24 17:23:44.179675 1106.33721 0.00193382
2020-02-24 17:23:44.212677 1106.33693 0.00193382
2020-02-24 17:23:44.256679 1106.33626 0.00193382
2020-02-24 17:23:44.298682 1106.33567 0.00193382
2020-02-24 17:23:44.343684 1106.33626 0.00193382
2020-02-24 17:23:44.376686 1106.33479 0.00193382
2020-02-24 17:23:44.413688 1106.33501 0.00193382
2020-02-24 17:23:44.456691 1106.33457 0.00193382
2020-02-24 17:23:44.501693 1106.33354 0.00193382
2020-02-24 17:23:44.548696 1106.33575 0.00193382
2020-02-24 17:23:44.583698 1106.33575 0.00193382
2020-02-24 17:23:44.618700 1106.33582 0.00193382
2020-02-24 17:23:44.647701 1106.33508 0.00193382
2020-02-24 17:23:44.691704 1106.33361 0.00193382
2020-02-24 17:23:44.720706 1106.33405 0.00193382
2020-02-24 17:23:44.753708 1106.33339 0.00193382
2020-02-24 17:23:44.792710 1106.33435 0.00193382
2020-02-24 17:23:44.841713 1106.33258 0.00193382
2020-02-24 17:23:44.888715 1106.3297 0.00193382
2020-02-24 17:23:44.934718 1106.32845 0.00193382
2020-02-24 17:23:44.981721 1106.32993 0.00193382
2020-02-24 17:23:45.007722 1106.33037 0.00193382
2020-02-24 17:23:45.042724 1106.32956 0.00193382
2020-02-24 17:23:45.085727 1106.32875 0.00193382
2020-02-24 17:23:45.132729 1106.32993 0.00193382
2020-02-24 17:23:45.163731 1106.33177 0.00193382
2020-02-24 17:23:45.194733 1106.33147 0.00193382
2020-02-24 17:23:45.233735 1106.33103 0.00193382
2020-02-24 17:23:45.282738 1106.33081 0.00193382
2020-02-24 17:23:45.329740 1106.33236 0.00193382
2020-02-24 17:23:45.376743 1106.33177 0.00193382
2020-02-24 17:23:45.422746 1106.33147 0.00193382
2020-02-24 17:23:45.458748 1106.33118 0.00193382
2020-02-24 17:23:45.481749 1106.33214 0.00193382
2020-02-24 17:23:45.520751 1106.33155 0.00193382
2020-02-24 17:23:45.563754 1106.33044 0.00193382
2020-02-24 17:23:45.606756 1106.33015 0.00193382
2020-02-24 17:23:45.647759 1106.32904 0.00193382
2020-02-24 17:23:45.696761 1106.32926 0.00193382
2020-02-24 17:23:45.743764 1106.32801 0.00193382
2020-02-24 17:23:45.789767 1106.32963 0.00193382
2020-02-24 17:23:45.835769 1106.33037 0.00193382
2020-02-24 17:23:45.860771 1106.33029 0.00193382
2020-02-24 17:23:45.895773 1106.33199 0.00193382
